body_type,color,fuel_type,model_date_begin,name,series,number_of_doors,production_date,vehicle_transmission,engine_displacement,engine_power,mileage,gear_type,steering_wheel,owners,technical_passport,car_age,mileage_per_year,exp_year,high-beam-assist,front-seats-heat-vent,bluetooth,laser-lights,light-sensor,adaptive-light,apple-carplay,electro-trunk,third-row-seats,keyless-entry,activ-suspension,multizone-climate-control,body-kit,projection-display,start-stop-function,start-button,paint-metallic,wheel-heat,passenger-seat-electric,rain-sensor,navigation,voice-recognition,multi-wheel,airbag-curtain,glonass,auto-mirrors,usb,power-latching-doors,led-lights,auto-park,bas,isofix,tyre-pressure,air-suspension,decorative-interior-lighting,360-camera,wireless-charger,electronic-gage-panel,model_age,covid,price,dataset,luxury_tax,car_tax,equipments_count
sedan,black,gasoline,2007,530i,5ER,4,2008,AT,3000,272,13,rear,left,3,original,5,3.0,18,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,637000,train,1.0,35904,6
sedan,black,gasoline,2007,530i,5ER,4,2007,AT,3000,272,7,rear,left,3,original,5,2.0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13,1,682500,train,1.0,35904,12
sedan,white,diesel,2016,520d xDrive,5ER,4,2020,AT,2000,190,1,4w,left,1,original,0,nan,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,4,1,2968961,train,1.0,8170,25
liftback_gran_turismo,mid_blue,gasoline,2009,535i xDrive,5ER,5,2011,AT,3000,306,7,4w,left,3,original,4,2.0,8,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,11,1,1092000,train,1.0,40392,16
sedan,mid_blue,gasoline,1987,520i,5ER,4,1995,MT,2000,150,17,rear,left,2,original,7,2.0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,1,427700,train,1.0,3600,2
sedan,orange,gasoline,2002,525i,5ER,4,2005,AT,2500,192,11,rear,left,3,duplicate,5,2.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,400400,train,1.0,8256,0
sedan,silver,gasoline,1995,528i,5ER,4,1997,AT,2800,193,14,rear,left,3,original,7,2.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,20,1,182000,train,1.0,8299,7
sedan,grey,gasoline,2016,530i xDrive,5ER,4,2018,AT,2000,249,3,4w,left,1,original,2,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2502500,train,1.0,16932,0
sedan,black,gasoline,2002,525i,5ER,4,2006,AT,2500,218,8,rear,left,3,original,5,2.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,500500,train,1.0,12644,0
sedan,grey,gasoline,2002,530i,5ER,4,2004,AT,3000,231,9,rear,left,3,original,6,2.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,500500,train,1.0,15708,0
sedan,red,diesel,1995,525d,5ER,4,1999,AT,2500,163,1,rear,left,3,original,7,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,182000,train,1.0,6846,0
sedan,black,gasoline,2009,528i xDrive,5ER,4,2012,AT,2000,245,8,4w,left,2,original,4,3.0,11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,11,1,1019200,train,1.0,16660,10
sedan,black,diesel,2013,520d,5ER,4,2014,AT,2000,190,9,rear,left,3,original,4,4.0,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,1,1183000,train,1.0,8170,11
sedan,grey,gasoline,1995,528i,5ER,4,2000,AT,2800,193,13,rear,left,3,original,7,2.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,317590,train,1.0,8299,3
sedan,black,gasoline,2002,530i,5ER,4,2005,AT,3000,258,11,rear,left,3,duplicate,5,2.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,463190,train,1.0,34056,0
sedan,silver,gasoline,2002,525i,5ER,4,2004,AT,2500,192,9,rear,left,3,original,6,2.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,500500,train,1.0,8256,0
sedan,mid_blue,gasoline,2009,523i,5ER,4,2010,AT,2500,204,8,rear,left,3,duplicate,5,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,982800,train,1.0,11832,0
sedan,grey,gasoline,1995,520i,5ER,4,1996,MT,2000,150,13,rear,left,3,original,7,2.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,227500,train,1.0,3600,0
sedan,black,gasoline,1987,525i,5ER,4,1991,MT,2500,192,15,rear,left,3,duplicate,7,2.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,145600,train,1.0,8256,0
sedan,white,gasoline,2009,535i,5ER,4,2010,AT,3000,306,7,rear,left,3,duplicate,5,2.0,9,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,11,1,1046500,train,1.0,40392,21
sedan,black,gasoline,2002,525i,5ER,4,2004,AT,2500,192,9,rear,left,3,original,6,2.0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,18,1,491400,train,1.0,8256,7
sedan,white,diesel,2016,520d xDrive,5ER,4,2018,AT,2000,190,3,4w,left,1,original,2,4.0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,4,1,2320500,train,1.0,8170,22
sedan,silver,gasoline,2009,520i,5ER,4,2012,AT,2000,184,5,rear,left,3,original,4,2.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1137500,train,1.0,7912,0
sedan,black,diesel,2016,530d xDrive,5ER,4,2017,AT,3000,249,2,4w,left,1,original,2,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2942940,train,1.0,16932,0
sedan,silver,gasoline,2000,520i,5ER,4,2000,MT,2200,170,13,rear,left,3,original,7,2.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,250250,train,1.0,7140,0
sedan,silver,gasoline,2000,525i,5ER,4,2002,AT,2500,192,13,rear,left,3,duplicate,6,2.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,273000,train,1.0,8256,0
sedan,black,gasoline,1995,520i,5ER,4,1999,MT,2000,150,17,rear,left,2,original,7,2.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,318500,train,1.0,3600,0
sedan,black,gasoline,1995,520i,5ER,4,1999,MT,2000,150,13,rear,left,1,original,7,2.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,318500,train,1.0,3600,1
sedan,black,gasoline,2009,528i xDrive,5ER,4,2012,AT,2000,245,8,4w,left,2,original,4,3.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1046500,train,1.0,16660,0
station_wagon,black,gasoline,1995,523i,5ER,5,2000,AT,2500,170,1,rear,left,3,original,7,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,409500,train,1.0,7140,0
sedan,mid_blue,gasoline,1995,528i,5ER,4,1999,AT,2800,193,10,rear,left,3,duplicate,7,2.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,263900,train,1.0,8299,0
sedan,black,diesel,2016,520d xDrive,5ER,4,2020,AT,2000,190,1,4w,left,1,original,0,nan,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,4,1,2968961,train,1.0,8170,25
sedan,black,gasoline,1995,528i,5ER,4,1997,AT,2800,193,5,rear,left,3,duplicate,7,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,209300,train,1.0,8299,0
sedan,silver,gasoline,2002,545i,5ER,4,2004,AT,4400,333,17,rear,left,3,duplicate,6,3.0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,18,1,637000,train,1.0,43956,7
sedan,mid_blue,gasoline,1995,523i,5ER,4,2000,AT,2500,170,14,rear,left,2,original,7,2.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,236600,train,1.0,7140,0
sedan,mid_blue,diesel,2016,530d xDrive,5ER,4,2020,AT,3000,249,1,4w,left,1,original,0,nan,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,4,1,4368000,train,1.0,16932,33
sedan,green,gasoline,1987,530i,5ER,4,1993,MT,3000,218,12,rear,left,3,original,7,2.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,227500,train,1.0,12644,0
sedan,black,gasoline,2002,530xi,5ER,4,2006,AT,3000,258,9,4w,left,2,original,5,2.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,728000,train,1.0,34056,0
sedan,white,gasoline,2013,528i xDrive,5ER,4,2013,AT,2000,245,5,4w,left,2,original,4,2.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1274000,train,1.0,16660,0
sedan,black,gasoline,2007,525xi,5ER,4,2009,AT,3000,218,9,4w,left,3,duplicate,5,2.0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,1,618800,train,1.0,12644,5
sedan,orange,diesel,2007,520d,5ER,4,2008,AT,2000,177,10,rear,left,3,original,5,2.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,637000,train,1.0,7611,0
sedan,grey,gasoline,1987,520i,5ER,4,1990,MT,2000,129,12,rear,left,3,original,7,1.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,91000,train,1.0,3096,0
sedan,black,gasoline,2009,528i xDrive,5ER,4,2012,AT,2000,245,7,4w,left,3,original,4,3.0,9,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,11,1,1092000,train,1.0,16660,11
sedan,black,gasoline,2007,520i,5ER,4,2008,AT,2000,156,9,rear,left,3,duplicate,5,2.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,609700,train,1.0,6552,0
sedan,black,gasoline,2016,530i xDrive,5ER,4,2019,AT,2000,249,2,4w,left,2,original,1,3.0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,4,1,3021200,train,1.0,16932,30
sedan,black,gasoline,2002,530xi,5ER,4,2005,AT,3000,258,12,4w,left,3,duplicate,5,2.0,16,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,18,1,536900,train,1.0,34056,14
sedan,white,gasoline,2013,520i,5ER,4,2013,AT,2000,184,5,rear,left,3,original,4,2.0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,1,1092000,train,1.0,7912,11
sedan,black,diesel,2000,530d,5ER,4,2002,AT,2900,193,17,rear,left,3,original,6,3.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,327600,train,1.0,8299,0
sedan,black,gasoline,1995,520i,5ER,4,1999,MT,2000,150,3,rear,left,3,original,7,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,227500,train,1.0,3600,0
sedan,mid_blue,gasoline,2000,520i,5ER,4,2000,AT,2200,170,9,rear,left,1,original,7,2.0,12,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,20,1,409500,train,1.0,7140,11
sedan,mid_blue,gasoline,1995,520i,5ER,4,1998,MT,2000,150,13,rear,left,3,original,7,2.0,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,145600,train,1.0,3600,3
sedan,black,diesel,2009,530d xDrive,5ER,4,2011,AT,3000,258,5,4w,left,3,original,4,2.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1228500,train,1.0,34056,0
sedan,black,gasoline,2007,530xi,5ER,4,2007,AT,3000,272,10,4w,left,3,original,5,2.0,14,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,1,782600,train,1.0,35904,5
liftback_gran_turismo,mid_blue,gasoline,2009,535i xDrive,5ER,5,2011,AT,3000,306,5,4w,left,2,original,4,2.0,6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11,1,1073800,train,1.0,40392,10
sedan,white,diesel,2016,530d xDrive,5ER,4,2019,AT,3000,249,1,4w,left,1,original,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3276000,train,1.0,16932,0
liftback_gran_turismo,white,diesel,2013,530d xDrive,5ER,5,2014,AT,3000,258,4,4w,left,2,original,4,2.0,5,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,7,1,1911000,train,1.0,34056,18
sedan,grey,diesel,2016,M550d xDrive,5ER,4,2020,AT,3000,400,1,4w,left,1,original,0,nan,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,4,1,5494050,train,1.0,52800,35
sedan,white,gasoline,2009,523i,5ER,4,2011,AT,2500,204,6,rear,left,3,original,4,2.0,8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,11,1,1001000,train,1.0,11832,14
sedan,silver,gasoline,1987,520i,5ER,4,1990,MT,2000,150,17,rear,left,1,duplicate,7,2.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,118300,train,1.0,3600,0
sedan,mid_blue,gasoline,1995,528i,5ER,4,1998,AT,2800,193,11,rear,left,3,original,7,2.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,259350,train,1.0,8299,0
sedan,black,gasoline,2009,520i,5ER,4,2013,AT,2000,184,7,rear,left,2,original,4,3.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,873509,train,1.0,7912,0
sedan,grey,gasoline,1995,520i,5ER,4,1999,MT,2000,150,17,rear,left,2,original,7,3.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,259350,train,1.0,3600,0
sedan,white,diesel,2013,520d,5ER,4,2016,AT,2000,190,4,rear,left,3,original,3,3.0,5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,7,1,1471470,train,1.0,8170,14
sedan,mid_blue,diesel,2013,520d,5ER,4,2015,AT,2000,190,5,rear,left,3,duplicate,3,3.0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,7,1,1266356,train,1.0,8170,12
sedan,grey,gasoline,1995,535i,5ER,4,1997,MT,3500,235,17,rear,left,3,original,7,2.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,373100,train,1.0,15980,0
sedan,black,gasoline,1987,520i,5ER,4,1995,MT,2000,150,17,rear,left,3,original,7,2.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,213850,train,1.0,3600,0
sedan,silver,gasoline,1995,523i,5ER,4,1998,MT,2500,170,13,rear,left,3,original,7,2.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,227499,train,1.0,7140,0
sedan,black,diesel,2007,520d,5ER,4,2007,AT,2000,163,12,rear,left,3,original,5,3.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,546000,train,1.0,6846,0
sedan,white,diesel,2009,520d,5ER,4,2010,AT,2000,184,8,rear,left,3,original,5,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,955500,train,1.0,7912,0
sedan,black,gasoline,2009,520i,5ER,4,2012,AT,2000,184,5,rear,left,2,duplicate,4,2.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,855400,train,1.0,7912,0
sedan,white,gasoline,2013,528i xDrive,5ER,4,2016,AT,2000,245,2,4w,left,1,original,3,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2006550,train,1.0,16660,0
sedan,black,gasoline,2009,528i,5ER,4,2011,AT,3000,258,7,rear,left,3,original,4,2.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,973700,train,1.0,34056,0
sedan,mid_blue,gasoline,2000,525i,5ER,4,2001,AT,2500,192,14,rear,left,3,original,6,2.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,291200,train,1.0,8256,0
station_wagon,black,gasoline,2007,530xi,5ER,5,2008,AT,3000,272,8,4w,left,2,original,5,2.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,1,546000,train,1.0,35904,4
sedan,black,diesel,2016,520d xDrive,5ER,4,2018,AT,2000,190,4,4w,left,2,original,2,4.0,4,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,4,1,1911000,train,1.0,8170,13
sedan,black,gasoline,2013,520i,5ER,4,2013,AT,2000,184,5,rear,left,3,original,4,2.0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,1,1001000,train,1.0,7912,11
sedan,grey,gasoline,2002,530i,5ER,4,2004,AT,3000,231,8,rear,left,3,original,6,2.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,445900,train,1.0,15708,0
sedan_long,black,gasoline,2013,520Li,5ER,4,2014,AT,2000,184,6,rear,left,3,duplicate,4,3.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1228500,train,1.0,7912,0
liftback_gran_turismo,mid_blue,gasoline,2009,535i xDrive,5ER,5,2010,AT,3000,306,8,4w,left,2,original,5,2.0,11,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,11,1,910000,train,1.0,40392,19
sedan,red,gasoline,1987,520i,5ER,4,1992,MT,2000,150,17,rear,left,3,duplicate,7,2.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,136500,train,1.0,3600,0
sedan,black,gasoline,2009,520i,5ER,4,2012,AT,2000,184,4,rear,left,2,original,4,2.0,5,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,11,1,982800,train,1.0,7912,16
sedan,black,gasoline,2000,525i,5ER,4,2002,AT,2500,192,13,rear,left,3,duplicate,6,2.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,318500,train,1.0,8256,0
sedan,grey,gasoline,2007,525i,5ER,4,2008,AT,2500,218,8,rear,left,3,duplicate,5,2.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,768950,train,1.0,12644,0
sedan,silver,gasoline,1995,520i,5ER,4,2000,AT,2000,150,14,rear,left,3,duplicate,7,2.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,227500,train,1.0,3600,0
liftback_gran_turismo,silver,gasoline,2009,550i xDrive,5ER,5,2010,AT,4400,407,5,4w,left,3,original,5,2.0,6,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,11,1,773500,train,1.0,53724,18
sedan,black,gasoline,2007,520i,5ER,4,2009,AT,2000,156,10,rear,left,3,original,5,3.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,546000,train,1.0,6552,0
sedan,black,gasoline,1987,520i,5ER,4,1995,MT,2000,150,10,rear,left,3,original,7,1.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,109200,train,1.0,3600,0
sedan,olive,gasoline,2009,520i,5ER,4,2013,AT,2000,184,4,rear,left,3,original,4,2.0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11,1,1001000,train,1.0,7912,10
sedan,mid_blue,gasoline,2000,520i,5ER,4,2001,AT,2200,170,9,rear,left,3,duplicate,6,2.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,336700,train,1.0,7140,0
sedan,black,gasoline,2000,520i,5ER,4,2001,AT,2200,170,15,rear,left,3,original,6,2.0,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,20,1,327600,train,1.0,7140,9
